const,cast,cast_id,cover_url,genres,plot,rating,title,year
99582,"Kiefer Sutherland, Julia Roberts, Kevin Bacon","['0000662', '0000210', '0000102', '0000287', '0001624', '0779451', '0749017', '0610161', '0250643', '0715525']","https://m.media-amazon.com/images/M/MV5BMTc3MDE3NTM3Ml5BMl5BanBnXkFtZTgwNzgwNTg4NjE@._V1_SY150_CR0,0,101,150_.jpg","Drama, Horror, Sci-Fi","Five medical students experiment with ""near death"" experiences, until the dark consequences of past tragedies begin to jeopardize their lives.",6.6,Flatliners,1990
6628394,"Jeff Bridges, Cynthia Erivo, Dakota Johnson","['0000313', '7248827', '0424848', '0358316', '1165110', '8314228', '5730649', '0644406', '0230859', '0924154']","https://m.media-amazon.com/images/M/MV5BOTk1Nzk1MDc1MF5BMl5BanBnXkFtZTgwNjU2NDExNjM@._V1_SY150_CR0,0,101,150_.jpg","Crime, Drama, Mystery","Circa 1969, several strangers, most with a secret to bury, meet by chance at Lake Tahoe's El Royale, a rundown hotel with a dark past. Over the course of one night, everyone will show their true colors - before everything goes to hell.",7.1,Bad Times at the El Royale,2018
138749,"Kevin Kline, Kenneth Branagh, Rosie Perez","['0000177', '0000110', '0001609', '0000800', '0001579', '0191906', '0919798', '0068551', '0548211', '0156958']","https://m.media-amazon.com/images/M/MV5BOTEzNWIwMzctOTE1YS00YjIyLTgwZGEtMTMxZDAzNzlmODMxXkEyXkFqcGdeQXVyMjgyMDk1MzY@._V1_SY150_CR1,0,101,150_.jpg","Animation, Adventure, Comedy","Two swindlers get their hands on a map to the fabled city of gold, El Dorado.",6.9,The Road to El Dorado,2000
817177,"Madeline Carroll, Callan McAuliffe, Rebecca De Mornay","['1630992', '2786608', '0000360', '0000381', '0001498', '0000542', '0001644', '0918858', '2079681', '2980890']","https://m.media-amazon.com/images/M/MV5BMTU2NjQ1Nzc4MF5BMl5BanBnXkFtZTcwNTM0NDk1Mw@@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Drama, Romance",Two eighth-graders start to have feelings for each other despite being total opposites.,7.7,Flipped,2010
1229822,"Mia Wasikowska, Jamie Bell, Su Elliot","['1985859', '0068260', '0254332', '0334441', '1708957', '3628485', '1064292', '1020089', '0394324', '2479184']","https://m.media-amazon.com/images/M/MV5BNjU0Mjc0NzU3NF5BMl5BanBnXkFtZTcwMTU4OTkwNA@@._V1_SY150_CR0,0,101,150_.jpg","Drama, Romance",A mousy governess who softens the heart of her employer soon discovers that he's hiding a terrible secret.,7.4,Jane Eyre,2011
100935,"Nicolas Cage, Laura Dern, Willem Dafoe","['0000115', '0000368', '0000353', '0293422', '0000417', '0002663', '0516865', '0000618', '0001765', '0951471']","https://m.media-amazon.com/images/M/MV5BMjAxYmJhMTMtNmZlZi00ZWJlLTlmMjctOTg5ZTg4MzZmOWM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Crime, Drama",Young lovers Sailor and Lula run from the variety of weirdos that Lula's mom has hired to kill Sailor.,7.2,Wild at Heart,1990
839980,"Will Ferrell, Woody Harrelson, André Benjamin","['0002071', '0000437', '0071275', '0005491', '0198408', '0004715', '0725200', '0462712', '1117791', '0909768']","https://m.media-amazon.com/images/M/MV5BMTc1MjQ4NTc3M15BMl5BanBnXkFtZTcwMTc3NTg1MQ@@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Sport","Jackie Moon, the owner-coach-player of the American Basketball Association's Flint Michigan Tropics, rallies his teammates to make their NBA dreams come true.",5.8,Semi-Pro,2008
120885,"Dustin Hoffman, Robert De Niro, Anne Heche","['0000163', '0000134', '0000162', '0000437', '0001459', '0005268', '0551908', '0069552', '0190550', '0383422']","https://m.media-amazon.com/images/M/MV5BMTk0NTEyNzEwMF5BMl5BanBnXkFtZTgwNjcwNTcxMTE@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama","Shortly before an election, a spin-doctor and a Hollywood producer join efforts to fabricate a war in order to cover up a Presidential sex scandal.",7.1,Wag the Dog,1997
79945,"William Shatner, Leonard Nimoy, DeForest Kelley","['0000638', '0000559', '0001420', '0001150', '0001786', '0000854', '0000479', '0629667', '0001422', '0004834']","https://m.media-amazon.com/images/M/MV5BNzNlMzNlNmQtNmYzNS00YmU5LWIzYWQtMDRkYzIzNzEzOTIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg","Adventure, Mystery, Sci-Fi","When an alien spacecraft of enormous power is spotted approaching Earth, Admiral James T. Kirk resumes command of the overhauled USS Enterprise in order to intercept it.",6.4,Star Trek: The Motion Picture,1979
419887,"Khalid Abdalla, Atossa Leoni, Shaun Toub","['2043234', '0503033', '0869467', '2860274', '2519134', '2520301', '2860447', '0259831', '2800819', '2799427']","https://m.media-amazon.com/images/M/MV5BOWM5Yzg4ODctM2ViMC00ZGEzLWI2YzEtZDYwY2E4YTBhYTY1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR0,0,101,150_.jpg",Drama,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",7.6,The Kite Runner,2007
69704,"Richard Dreyfuss, Ron Howard, Paul Le Mat","['0000377', '0000165', '0494432', '0001747', '0930286', '0163748', '0680603', '0413125', '0005019', '0655693']","https://m.media-amazon.com/images/M/MV5BMjI5NjM5MjIyNF5BMl5BanBnXkFtZTgwNjg2MTUxMDE@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama",A couple of high school grads spend one final night cruising the strip with their buddies before they go off to college.,7.5,American Graffiti,1973
5758778,"Dwayne Johnson, Neve Campbell, Chin Han","['0425005', '0000117', '1977856', '3435612', '0852965', '0542677', '1032567', '5628190', '4207199', '5050883']","https://m.media-amazon.com/images/M/MV5BOGM3MzQwYzItNDA1Ny00MzIyLTg5Y2QtYTAwMzNmMDU2ZDgxXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX101_CR0,0,101,150_.jpg","Action, Adventure, Thriller","A security expert must infiltrate a burning skyscraper, 225 stories above ground, when his family is trapped inside by criminals.",5.8,Skyscraper,2018
166896,"Sissy Spacek, Jane Galloway Heitz, Joseph A. Carpenter","['0000651', '1886964', '0139388', '0927357', '0002070', '0540612', '0281200', '0250468', '0340267', '0909668']","https://m.media-amazon.com/images/M/MV5BNmE1MDk4OWEtYjk1NS00MWU2LTk5ZWItYjZhYmRkODRjMDc0XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX101_CR0,0,101,150_.jpg","Biography, Drama",An old man makes a long journey by lawnmower to mend his relationship with an ill brother.,8.0,The Straight Story,1999
120679,"Salma Hayek, Mía Maestro, Alfred Molina","['0000161', '0535502', '0000547', '0000104', '0000420', '0526019', '0001570', '0882364', '0004787', '0622944']","https://m.media-amazon.com/images/M/MV5BYzUxMTU0ZmEtZWE0Ni00NzJlLThhZTUtNDA1ZDZjZDUxYThiXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SY150_CR6,0,101,150_.jpg","Biography, Drama, Romance","A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",7.4,Frida,2002
367110,"Shah Rukh Khan, Gayatri Joshi, Kishori Ballal","['0451321', '1539666', '1584145', '1587122', '0849195', '0900267', '1004804', '1585543', '1585140', '1003997']","https://m.media-amazon.com/images/M/MV5BYzExOTcwNjYtZTljMC00YTQ2LWI2YjYtNWFlYzQ0YTJhNzJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SY150_CR1,0,101,150_.jpg",Drama,A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.,8.3,Swades,2004
1294226,"Miley Cyrus, Greg Kinnear, Bobby Coleman","['1415323', '0001427', '1544100', '2955013', '1870250', '0000593', '1731478', '3361199', '0894690', '0780678']","https://m.media-amazon.com/images/M/MV5BMjE2MTcyMjMyNF5BMl5BanBnXkFtZTgwODg2ODU1MDE@._V1_SY150_CR0,0,101,150_.jpg","Drama, Music, Romance","A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",5.9,The Last Song,2010
97216,"Danny Aiello, Ossie Davis, Ruby Dee","['0000732', '0001115', '0002039', '0002057', '0002064', '0000490', '0638056', '0001806', '0071345', '0265670']","https://m.media-amazon.com/images/M/MV5BODA2MjU1NTI1MV5BMl5BanBnXkFtZTgwOTU4ODIwMjE@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama","On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.",7.9,Do the Right Thing,1989
469641,"Nicolas Cage, Maria Bello, Connor Paolo","['0000115', '0004742', '1269733', '2153642', '2057769', '1468783', '0671567', '1269976', '0379596', '2338652']","https://m.media-amazon.com/images/M/MV5BMTIxMzE5ODEwOV5BMl5BanBnXkFtZTcwMzM3MzIzMQ@@._V1_SY150_CR0,0,101,150_.jpg","Drama, History, Thriller",Two Port Authority police officers become trapped under the rubble of the World Trade Center.,6.0,World Trade Center,2006
2823054,"Zac Efron, Adam Devine, Anna Kendrick","['1374980', '2796745', '0447695', '2201555', '0740535', '0266995', '0063944', '3931538', '4561787', '1089417']","https://m.media-amazon.com/images/M/MV5BMjM4NDIxNzI5Nl5BMl5BanBnXkFtZTgwMTg4NTY5NzE@._V1_SY150_CR0,0,101,150_.jpg","Adventure, Comedy, Romance","Two hard-partying brothers place an online ad to find the perfect dates for their sister's Hawaiian wedding. Hoping for a wild getaway, the boys instead find themselves out-hustled by an uncontrollable duo.",6.0,Mike and Dave Need Wedding Dates,2016
86541,"James Woods, Sonja Smits, Debbie Harry","['0000249', '0810500', '0001323', '0245356', '0137967', '0155043', '0331098', '0451364', '0777405', '0093329']","https://m.media-amazon.com/images/M/MV5BNzdlNDk0YTMtNWJjOS00NzhlLThiOTAtZDUyOWNkNDQ2NmU3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg","Horror, Sci-Fi, Thriller","When he acquires a different kind of show for his station, a sleazy cable-TV programmer begins to see his life and the future of media spin out of control in a terrifying new reality.",7.3,Videodrome,1983
364045,"Angelina Jolie, Ethan Hawke, Kiefer Sutherland","['0001401', '0000160', '0000662', '0001687', '0553648', '0001409', '0000767', '0200452', '0154226', '0480232']","https://m.media-amazon.com/images/M/MV5BMTA3NDMyNzI5NTdeQTJeQWpwZ15BbWU3MDQxNDEyMzM@._V1_SY150_CR0,0,101,150_.jpg","Crime, Mystery, Thriller",An FBI profiler is called in by French Canadian police to catch a serial killer who takes on the identity of each new victim.,6.2,Taking Lives,2004
35423,"Meg Ryan, Hugh Jackman, Liev Schreiber","['0000212', '0413168', '0000630', '0005227', '0005169', '0925966', '0925717', '0336960', '0821817', '0697069']","https://m.media-amazon.com/images/M/MV5BNmNlN2VlOTctYTdhMS00NzUxLTg0ZGMtYWE2ZTJmMThlMTk2XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Fantasy, Romance",An English Duke from 1876 is inadvertedly dragged to modern day New York where he falls for a plucky advertising executive.,6.4,Kate & Leopold,2001
1083452,"Tom Costello, Jo Hartley, Keith Allen","['8030441', '0366846', '0020717', '0866221', '7952949', '5473782', '0072949', '0570570', '5481344', '3162723']","https://m.media-amazon.com/images/M/MV5BMTUxOTc5MTU1NF5BMl5BanBnXkFtZTgwODYyNTA1NzE@._V1_SY150_CR0,0,101,150_.jpg","Biography, Comedy, Drama","The story of Eddie Edwards, the notoriously tenacious British underdog ski jumper who charmed the world at the 1988 Winter Olympics.",7.4,Eddie the Eagle,2015
1860353,"Ryan Reynolds, Paul Giamatti, Michael Peña","['0005351', '0316079', '0671567', '0000168', '0350079', '0352778', '0004879', '0748973', '2355635', '0420955']","https://m.media-amazon.com/images/M/MV5BMTA4NTgwMjM5MzheQTJeQWpwZ15BbWU3MDg2ODA1ODk@._V1_SY150_CR0,0,101,150_.jpg","Animation, Adventure, Comedy",A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.,6.4,Turbo,2013
2592614,"Milla Jovovich, Iain Glen, Ali Larter","['0000170', '0322513', '0005123', '0731575', '2151126', '0416508', '3199307', '2126101', '4981891', '8349839']","https://m.media-amazon.com/images/M/MV5BMTc0Mzc2OTQ0Ml5BMl5BanBnXkFtZTgwOTQ5MjE4MDI@._V1_SY150_CR0,0,101,150_.jpg","Action, Horror, Sci-Fi","Alice returns to where the nightmare began: The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse.",5.6,Resident Evil: The Final Chapter,2016
1029234,"Morjana Alaoui, Mylène Jampanoï, Catherine Bégin","['1662011', '1227864', '0126743', '0869590', '0876312', '1492850', '0230859', '0092411', '0597629', '2893112']","https://m.media-amazon.com/images/M/MV5BYTY0NTZlZjYtNWRmZi00MGRjLTk4ZDctMjE4NjBiZTUyNGNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR1,0,101,150_.jpg",Horror,"A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity.",7.1,Martyrs,2008
245674,"Tony Shalhoub, Embeth Davidtz, Matthew Lillard","['0001724', '0001110', '0000498', '0002436', '0730809', '0100068', '0226497', '0000719', '0365755', '0750474']","https://m.media-amazon.com/images/M/MV5BOTlmNzY5YzgtOTBhYS00NDBlLWJhMTYtMzZmNjI4ODVkYmM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg",Horror,"When Cyrus Kriticos, a very rich collector of unique things dies, he leaves it all to his nephew and his family. All including his house, his fortune, and his malicious collection of ghosts!",5.6,Thir13en Ghosts,2001
317648,"Viggo Mortensen, Zuleikha Robinson, Omar Sharif","['0001557', '0733196', '0001725', '0518321', '0018956', '0846548', '0141324', '0623319', '0799777', '0549538']","https://m.media-amazon.com/images/M/MV5BMTgyNjg5MjcxMl5BMl5BanBnXkFtZTcwNDQxMzQyMQ@@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Biography","In 1890, a down-and-out cowboy and his horse travel to Arabia to compete in a deadly cross desert horse race.",6.7,Hidalgo,2004
862856,"Dylan Baker, Rochelle Aytes, Quinn Lord","['0048414', '1468674', '2051265', '0809049', '1340697', '0671886', '0962260', '0571741', '1508593', '1700638']","https://m.media-amazon.com/images/M/MV5BYmIyY2E5YjMtZDA3NC00MmIzLWFkZmItNzVlODllZWNlZmRkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Horror","Five interwoven stories that occur on Halloween: An everyday high school principal has a secret life as a serial killer; a college virgin might have just met the guy for her; a group of teenagers pull a mean prank; a woman who loathes the night has to contend with her holiday-obsessed husband; and a mean old man meets his match with a demonic, supernatural trick-or-treater.",6.8,Trick 'r Treat,2007
1020558,"Michael Fassbender, Andreas Wisniewski, Dave Legeno","['1055413', '0936591', '0499270', '2130745', '0922035', '1339304', '0270625', '0743605', '0607375', '0149509']","https://m.media-amazon.com/images/M/MV5BMTQ4NTI1MTEzM15BMl5BanBnXkFtZTcwNDc3NDc1Mw@@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Drama",A splinter group of Roman soldiers fight for their lives behind enemy lines after their legion is devastated in a guerrilla attack.,6.4,Centurion,2010
371246,"Adam Sandler, Téa Leoni, Paz Vega","['0001191', '0000495', '0891895', '0001458', '1511677', '1511685', '1530860', '1511681', '0840762', '0596783']","https://m.media-amazon.com/images/M/MV5BMTgyMzc0MjgyOV5BMl5BanBnXkFtZTYwNTgxOTk2._V1_SX101_CR0,0,101,150_.jpg","Comedy, Drama, Romance","A woman and her daughter emigrate from Mexico for a better life in America, where they start working for a family where the patriarch is a newly celebrated chef with an insecure wife.",6.4,Spanglish,2004
456554,"Linda Cardellini, Allen Covert, Peter Dante","['0004802', '0184445', '0200601', '0429250', '0004309', '0601376', '0005265', '0005368', '0841910', '1706767']","https://m.media-amazon.com/images/M/MV5BMDFiYzQ0NzktMGNkNy00YTQ0LTgxODgtNDViNGIxMTc1NGFjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg",Comedy,A thirty-five-year-old video game tester has to move in with his grandma and her two old lady roommates.,7.0,Grandma's Boy,2006
3544112,"Ferdia Walsh-Peelo, Kelly Thornton, Maria Doyle Kennedy","['6916321', '5801651', '0448204', '2930503', '0318821', '2498053', '7860900', '7860901', '7603308', '0943614']","https://m.media-amazon.com/images/M/MV5BMjEzODA3MDcxMl5BMl5BanBnXkFtZTgwODgxNDk3NzE@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama, Music",A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,8.0,Sing Street,2016
1625346,"Charlize Theron, Patton Oswalt, Patrick Wilson","['0000234', '0652663', '0933940', '0714147', '2180792', '0251708', '0063592', '0002148', '2607692', '1122158']","https://m.media-amazon.com/images/M/MV5BMTc4NzgyMjQwMV5BMl5BanBnXkFtZTcwNjMxODcwNw@@._V1.._SX101_CR0,0,101,150_.jpg","Comedy, Drama","Soon after her divorce, a fiction writer returns to her home in small-town Minnesota, looking to rekindle a romance with her ex-boyfriend, who is now happily married and has a newborn daughter.",6.3,Young Adult,2011
3289956,"Brian Cox, Emile Hirsch, Ophelia Lovibond","['0004051', '0386472', '1166041', '0568385', '5627496', '0675110', '4554036', '0240037', '8696604', '8696605']","https://m.media-amazon.com/images/M/MV5BMjA2MTEzMzkzM15BMl5BanBnXkFtZTgwMjM2MTM5MDI@._V1_SY150_CR0,0,101,150_.jpg","Horror, Mystery, Thriller","A father and son, both coroners, are pulled into a complex mystery while attempting to identify the body of a young woman, who was apparently harboring dark secrets.",6.8,The Autopsy of Jane Doe,2016
1292566,"Dakota Johnson, Rebel Wilson, Leslie Mann","['0424848', '2313103', '0005182', '0915458', '2981082', '1555340', '1002609', '3821405', '1727621', '1906042']","https://m.media-amazon.com/images/M/MV5BNzI4MDMwMzUwNF5BMl5BanBnXkFtZTgwMDgyNzkyNzE@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama, Romance",A group of young adults navigate love and relationships in New York City.,6.1,How to Be Single,2016
1219342,"Emily Barclay, Abbie Cornish, Essie Davis","['1120593', '0180411', '0204583', '4020600', '0249291', '0299028', '0394759', '0402730', '0477127', '0001439']","https://m.media-amazon.com/images/M/MV5BMjE0NjA5OTA4N15BMl5BanBnXkFtZTcwODA3MTA3Mw@@._V1_SY150_CR0,0,101,150_.jpg","Animation, Action, Adventure","When a young owl is abducted by an evil Owl army, he must escape with new-found friends and seek the legendary Guardians to stop the menace.",7.0,Legend of the Guardians: The Owls of Ga'Hoole,2010
87884,"Harry Dean Stanton, Nastassja Kinski, Dean Stockwell","['0001765', '0000176', '0001777', '0167467', '0141246', '0926919', '0077669', '0595025', '0900201', '1711466']","https://m.media-amazon.com/images/M/MV5BM2RjMmU3ZWItYzBlMy00ZmJkLWE5YzgtNTVkODdhOWM3NGZhXkEyXkFqcGdeQXVyNDA5Mjg5MjA@._V1_SX101_CR0,0,101,150_.jpg",Drama,"Travis Henderson, an aimless drifter who has been missing for four years, wanders out of the desert and must reconnect with society, himself, his life, and his family.",8.1,"Paris, Texas",1984
24216,"Fay Wray, Robert Armstrong, Bruce Cabot","['0942039', '0035877', '0127677', '0717046', '0362742', '0425903', '0166170', '0281329', '3289725', '0010017']","https://m.media-amazon.com/images/M/MV5BYjI3MDk5NmQtNWQ0YS00MDY3LWI4MjItY2M4YTU4ZjU1NWNlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY150_CR5,0,101,150_.jpg","Adventure, Horror, Sci-Fi",A film crew goes to a tropical island for an exotic location shoot and discovers a colossal ape who takes a shine to their female blonde star. He is then captured and brought back to New York City for public exhibition.,7.9,King Kong,1933
38355,"Humphrey Bogart, Lauren Bacall, John Ridgely","['0000007', '0000002', '0725891', '0896015', '0540416', '0461739', '0867538', '0907289', '0113184', '0824496']","https://m.media-amazon.com/images/M/MV5BMjdiM2IyZmQtODJiYy00NDNkLTllYmItMmFjMDNiYTQyOGVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX101_CR0,0,101,150_.jpg","Crime, Film-Noir, Mystery","Private detective Philip Marlowe is hired by a rich family. Before the complex case is over, he's seen murder, blackmail, and what might be love.",8.0,The Big Sleep,1946
154420,"Ulrich Thomsen, Henning Moritzen, Thomas Bo Larsen","['0860947', '0605786', '0488917', '0824785', '0627023', '0245988', '0231152', '0321692', '0094067', '0377580']","https://m.media-amazon.com/images/M/MV5BODY0NWJiZjgtMTJjNi00YjQ1LTgzNWMtNmY3NTkyOTE4ZWUxXkEyXkFqcGdeQXVyNDEzMTI3MTU@._V1_SY150_CR4,0,101,150_.jpg",Drama,"At Helge's 60th birthday party, some unpleasant family truths are revealed.",8.1,The Celebration,1998
852713,"Anna Faris, Colin Hanks, Emma Stone","['0267506', '0004988', '1297015', '0993507', '0005005', '0001520', '0000350', '1897713', '0932454', '1170124']","https://m.media-amazon.com/images/M/MV5BODkxMDg0MjM2OF5BMl5BanBnXkFtZTcwMjc0NTU4MQ@@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Romance","After Playboy bunny Shelley is kicked out of the playboy mansion, she finds a job as the house mother for a sorority full of socially awkward girls.",5.5,The House Bunny,2008
1666801,"Mae Whitman, Robbie Amell, Bella Thorne","['0926165', '2064412', '2254074', '5291376', '1321094', '0539082', '2956414', '0943699', '0421822', '0005049']","https://m.media-amazon.com/images/M/MV5BMTc3OTg3MDUwN15BMl5BanBnXkFtZTgwMTAwMTkxNDE@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Romance","A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts.",6.5,The Duff,2015
250797,"Diane Lane, Erik Per Sullivan, Richard Gere","['0000178', '0838059', '0000152', '0553648', '0852939', '1157358', '0005165', '0045935', '0026687', '0348515']","https://m.media-amazon.com/images/M/MV5BYTQzZTE2N2QtM2QwMS00ZjUwLTg4ZDEtYjJiOTMwZjYxODJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg","Drama, Thriller",A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.,6.7,Unfaithful,2002
101889,"Jeff Bridges, Adam Bryant, Paul Lombardi","['0000313', '0117035', '3051240', '0001383', '0743874', '0364973', '0647493', '0808235', '0001689', '0001562']","https://m.media-amazon.com/images/M/MV5BOGZmMDM1NTQtMzc0Yi00ODRiLWJjYjQtMGRmYWRlOTY2ODMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Drama, Fantasy","A former radio DJ, suicidally despondent because of a terrible mistake he made, finds redemption in helping a deranged homeless man who was an unwitting victim of that mistake.",7.6,The Fisher King,1991
94889,"Tom Cruise, Bryan Brown, Elisabeth Shue","['0000129', '0000986', '0000223', '0051862', '0524743', '0001488', '0000153', '0212939', '0232587', '0284129']","https://m.media-amazon.com/images/M/MV5BZDBhYTdkYzMtYTE5Yi00ZDg1LThiYmYtZDI3ZTA5NjVkZWY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama, Romance",A talented New York City bartender takes a job at a bar in Jamaica and falls in love.,5.9,Cocktail,1988
280707,"Maggie Smith, Michael Gambon, Kristin Scott Thomas","['0001749', '0002091', '0000218', '0751950', '0001097', '0813893', '0390903', '0927846', '0000562', '0000837']","https://m.media-amazon.com/images/M/MV5BYzM4YzlhZGMtYTI2Yi00OTY4LWE0MzctNDFlYTQ3YmFlOTBjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Drama, Mystery",The lives of upstairs guests and downstairs servants at a party in 1932 in a country house in England as they investigate a murder involving one of them.,7.3,Gosford Park,2001
