,title,year,genres,plot,cover_url,rating
370,28 Days Later...,2002,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']","Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.",https://m.media-amazon.com/images/M/MV5BYTFkM2ViMmQtZmI5NS00MjQ2LWEyN2EtMTI1ZmNlZDU3MTZjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY600.jpg,7.6
371,Predator,1987,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,https://m.media-amazon.com/images/M/MV5BY2QwYmFmZTEtNzY2Mi00ZWMyLWEwY2YtMGIyNGZjMWExOWEyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SY600.jpg,7.8
372,The Lost World: Jurassic Park,1997,"['Action', 'Adventure', 'Sci-Fi']","A research team is sent to the Jurassic Park Site B island to study the dinosaurs there, while an InGen team approaches with another agenda.",https://m.media-amazon.com/images/M/MV5BMDFlMmM4Y2QtNDg1ZS00MWVlLTlmODgtZDdhYjY5YjdhN2M0XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SY600.jpg,6.5
373,Split,2016,"['Horror', 'Thriller']",Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.,https://m.media-amazon.com/images/M/MV5BZTJiNGM2NjItNDRiYy00ZjY0LTgwNTItZDBmZGRlODQ4YThkL2ltYWdlXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_SY600.jpg,7.3
374,Despicable Me 2,2013,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']","When Gru, the world's most super-bad turned super-dad has been recruited by a team of officials to stop lethal muscle and a host of Gru's own, He has to fight back with new gadgetry, cars, and more minion madness.",https://m.media-amazon.com/images/M/MV5BMjExNjAyNTcyMF5BMl5BanBnXkFtZTgwODQzMjQ3MDE@._V1_SY600.jpg,7.4
375,Unbreakable,2000,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",A man learns something extraordinary about himself after a devastating accident.,https://m.media-amazon.com/images/M/MV5BMDIwMjAxNzktNmEzYS00ZDY5LWEyZjktM2Y0MmUzZDkyYmZkXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SY600.jpg,7.3
376,Die Hard: With a Vengeance,1995,"['Action', 'Adventure', 'Thriller']","John McClane and a Harlem store owner are targeted by German terrorist Simon Gruber in New York City, where he plans to rob the Federal Reserve Building.",https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,7.6
377,Wreck-It Ralph,2012,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.",https://m.media-amazon.com/images/M/MV5BNzMxNTExOTkyMF5BMl5BanBnXkFtZTcwMzEyNDc0OA@@._V1_SY600.jpg,7.7
378,Wanted,2008,"['Action', 'Crime', 'Fantasy', 'Thriller']",A frustrated office worker learns that he is the son of a professional assassin and that he shares his father's superhuman killing abilities.,https://m.media-amazon.com/images/M/MV5BMTQwNDM2MTMwMl5BMl5BanBnXkFtZTgwMjE4NjQxMTE@._V1_SY600.jpg,6.7
379,Unforgiven,1992,"['Drama', 'Western']","Retired Old West gunslinger William Munny reluctantly takes on one last job, with the help of his old partner and a young man.",https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY600.jpg,8.2
380,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,"['Adventure', 'Family', 'Fantasy']",Four kids travel through a wardrobe to the land of Narnia and learn of their destiny to free it with the guidance of a mystical lion.,https://m.media-amazon.com/images/M/MV5BMTc0NTUwMTU5OV5BMl5BanBnXkFtZTcwNjAwNzQzMw@@._V1_SY600.jpg,6.9
381,Black Hawk Down,2001,"['Drama', 'History', 'War']",160 elite U.S. soldiers drop into Somalia to capture two top lieutenants of a renegade warlord and find themselves in a desperate battle with a large force of heavily-armed Somalis.,https://m.media-amazon.com/images/M/MV5BYWMwMzQxZjQtODM1YS00YmFiLTk1YjQtNzNiYWY1MDE4NTdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SY600.jpg,7.7
382,The Devil Wears Prada,2006,"['Comedy', 'Drama']","A smart but sensible new graduate lands a job as an assistant to Miranda Priestly, the demanding editor-in-chief of a high fashion magazine.",https://m.media-amazon.com/images/M/MV5BZjQ3ZTIzOTItMGNjNC00MWRmLWJlMGEtMjJmMDM5ZDIzZGM3XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SY600.jpg,6.9
383,The Illusionist,2006,"['Drama', 'Mystery', 'Romance', 'Thriller']","In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.",https://m.media-amazon.com/images/M/MV5BY2VkMzZlZDAtNTkzNS00MDIzLWFmOTctMWQwZjQ1OWJiYzQ1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SY600.jpg,7.6
384,Scott Pilgrim vs. the World,2010,"['Action', 'Comedy', 'Fantasy', 'Romance']",Scott Pilgrim must defeat his new girlfriend's seven evil exes in order to win her heart.,https://m.media-amazon.com/images/M/MV5BMTkwNTczNTMyOF5BMl5BanBnXkFtZTcwNzUxOTUyMw@@._V1_SY600.jpg,7.5
385,The Cabin in the Woods,2011,"['Comedy', 'Horror']","Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",https://m.media-amazon.com/images/M/MV5BNTUxNzYyMjg2N15BMl5BanBnXkFtZTcwMTExNzExNw@@._V1_SY600.jpg,7.0
386,Brave,2012,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",https://m.media-amazon.com/images/M/MV5BMzgwODk3ODA1NF5BMl5BanBnXkFtZTcwNjU3NjQ0Nw@@._V1_SY600.jpg,7.1
387,E.T. the Extra-Terrestrial,1982,"['Family', 'Sci-Fi']",A troubled child summons the courage to help a friendly alien escape Earth and return to his home world.,https://m.media-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,7.9
388,Collateral,2004,"['Crime', 'Drama', 'Thriller']",A cab driver finds himself the hostage of an engaging contract killer as he makes his rounds from hit to hit during one night in Los Angeles.,https://m.media-amazon.com/images/M/MV5BMjE3NjM5OTMxMV5BMl5BanBnXkFtZTcwOTIzMTQyMw@@._V1_SY600.jpg,7.5
389,Amadeus,1984,"['Biography', 'Drama', 'History', 'Music']","The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was insanely jealous of Mozart's talent and claimed to have murdered him.",https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SY600.jpg,8.3
390,Westworld,2016,"['Drama', 'Mystery', 'Sci-Fi', 'Western']","Set at the intersection of the near future and the reimagined past, explore a world in which every human appetite can be indulged without consequence.",https://m.media-amazon.com/images/M/MV5BNThjM2Y3MDUtYTIyNC00ZDliLWJlMmItNWY1N2E5NjhmMGM4XkEyXkFqcGdeQXVyNjU2ODM5MjU@._V1_SY600.jpg,8.8
391,Furious 7,2015,"['Action', 'Crime', 'Thriller']",Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,https://m.media-amazon.com/images/M/MV5BMTQxOTA2NDUzOV5BMl5BanBnXkFtZTgwNzY2MTMxMzE@._V1_SY600.jpg,7.2
392,Life of Brian,1979,['Comedy'],"Born on the original Christmas in the stable next door to Jesus, Brian of Nazareth spends his life being mistaken for a messiah.",https://m.media-amazon.com/images/M/MV5BMzAwNjU1OTktYjY3Mi00NDY5LWFlZWUtZjhjNGE0OTkwZDkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,8.1
393,Stand by Me,1986,"['Adventure', 'Drama']","After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.",https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,8.1
394,"Three Billboards Outside Ebbing, Missouri",2017,"['Crime', 'Drama']",A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,https://m.media-amazon.com/images/M/MV5BMjMxNzgwMDUyMl5BMl5BanBnXkFtZTgwMTQ0NTIyNDM@._V1_SY600.jpg,8.2
395,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,['Comedy'],"Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson.",https://m.media-amazon.com/images/M/MV5BMTk0MTQ3NDQ4Ml5BMl5BanBnXkFtZTcwOTQ3OTQzMw@@._V1_SY600.jpg,7.3
396,Vikings,2013,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']","Vikings transports us to the brutal and mysterious world of Ragnar Lothbrok, a Viking warrior and farmer who yearns to explore - and raid - the distant shores across the ocean.",https://m.media-amazon.com/images/M/MV5BNDYyNzk1NzYwOF5BMl5BanBnXkFtZTgwMTQ0Nzc4MzI@._V1_SY600.jpg,8.6
397,Knocked Up,2007,"['Comedy', 'Drama', 'Romance']","For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him she's pregnant with his child.",https://m.media-amazon.com/images/M/MV5BNzgzYjMzMWItNDFiYi00ZjhkLWIyMzYtZGRlY2FmNzkwNjRhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,7.0
398,The Simpsons,1989,"['Animation', 'Comedy']",The satiric adventures of a working-class family in the misfit city of Springfield.,https://m.media-amazon.com/images/M/MV5BYjFkMTlkYWUtZWFhNy00M2FmLThiOTYtYTRiYjVlZWYxNmJkXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY600.jpg,8.7
399,Ocean's Twelve,2004,"['Crime', 'Thriller']",Daniel Ocean recruits one more team member so he can pull off three major European heists in this sequel to Ocean's 11.,https://m.media-amazon.com/images/M/MV5BMmJmYzBjNTktMTJjZS00ZGRhLWE1Y2QtOWQxZGU0Y2RmMjkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,6.5
400,The Exorcist,1973,['Horror'],"When a teenage girl is possessed by a mysterious entity, her mother seeks the help of two priests to save her daughter.",https://m.media-amazon.com/images/M/MV5BYjhmMGMxZDYtMTkyNy00YWVmLTgyYmUtYTU3ZjcwNTBjN2I1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY600.jpg,8.0
401,The Machinist,2004,"['Drama', 'Thriller']",An industrial worker who hasn't slept in a year begins to doubt his own sanity.,https://m.media-amazon.com/images/M/MV5BNjk1NzBlY2YtNjJmNi00YTVmLWI2OTgtNDUxNDE5NjUzZmE0XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SY600.jpg,7.7
402,Fast Five,2011,"['Action', 'Crime', 'Thriller']",Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.,https://m.media-amazon.com/images/M/MV5BMTUxNTk5MTE0OF5BMl5BanBnXkFtZTcwMjA2NzY3NA@@._V1_SY600.jpg,7.3
403,Easy A,2010,"['Comedy', 'Drama', 'Romance']",A clean-cut high school student relies on the school's rumor mill to advance her social and financial standing.,https://m.media-amazon.com/images/M/MV5BMjE1MzU1Mjg1OF5BMl5BanBnXkFtZTcwNDc3NDQ2Mw@@._V1_SY600.jpg,7.1
404,Madagascar,2005,"['Animation', 'Adventure', 'Comedy', 'Family']","A group of animals who have spent all their life in a New York zoo end up in the jungles of Madagascar, and must adjust to living in the wild.",https://m.media-amazon.com/images/M/MV5BN2I5YzFlYWEtZjRhNy00ZmQzLWJhNTktZGIwYjFjODdmNDgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,6.9
405,Dumb and Dumber,1994,['Comedy'],The cross-country adventures of 2 good-hearted but incredibly stupid friends.,https://m.media-amazon.com/images/M/MV5BZDQwMjNiMTQtY2UwYy00NjhiLTk0ZWEtZWM5ZWMzNGFjNTVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,7.3
406,The Thing,1982,"['Horror', 'Mystery', 'Sci-Fi']",A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,https://m.media-amazon.com/images/M/MV5BNDcyZmFjY2YtN2I1OC00MzU3LWIzZGEtZDA5N2VlNDJjYWI3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY600.jpg,8.1
407,2012,2009,"['Action', 'Adventure', 'Sci-Fi']",A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,https://m.media-amazon.com/images/M/MV5BMTY0MjEyODQzMF5BMl5BanBnXkFtZTcwMTczMjQ4Mg@@._V1_SY600.jpg,5.8
408,Cloud Atlas,2012,"['Action', 'Drama', 'Mystery', 'Sci-Fi']","An exploration of how the actions of individual lives impact one another in the past, present and future, as one soul is shaped from a killer into a hero, and an act of kindness ripples across centuries to inspire a revolution.",https://m.media-amazon.com/images/M/MV5BMTczMTgxMjc4NF5BMl5BanBnXkFtZTcwNjM5MTA2OA@@._V1_SY600.jpg,7.4
409,Cars,2006,"['Animation', 'Comedy', 'Family', 'Sport']","A hot-shot race-car named Lightning McQueen gets waylaid in Radiator Springs, where he finds the true meaning of friendship and family.","https://m.media-amazon.com/images/M/MV5BMTg5NzY0MzA2MV5BMl5BanBnXkFtZTYwNDc3NTc2._V1_SY150_CR0,0,101,150_.jpg@._V1_SY600.jpg",7.1
410,Daredevil,2015,"['Action', 'Crime', 'Drama', 'Fantasy', 'Sci-Fi', 'Thriller']","A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil.",https://m.media-amazon.com/images/M/MV5BODcwOTg2MDE3NF5BMl5BanBnXkFtZTgwNTUyNTY1NjM@._V1_SY600.jpg,8.7
411,Face/Off,1997,"['Action', 'Crime', 'Sci-Fi', 'Thriller']","In order to foil an extortion plot, an FBI agent undergoes a facial transplant surgery and assumes the identity and physical appearance of a terrorist, but the plan turns from bad to worse when the same terrorist impersonates the FBI agent.",https://m.media-amazon.com/images/M/MV5BYzFjNzIxMmEtMzY5NS00YTgzLTkwYWEtN2FjMmY0NmNkZWY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,7.3
412,The Godfather: Part III,1990,"['Crime', 'Drama']","In the midst of trying to legitimize his business dealings in New York City and Italy in 1979, aging Mafia Don Michael Corleone seeks to avow for his sins, while taking his nephew Vincent Mancini under his wing.",https://m.media-amazon.com/images/M/MV5BNTc1YjhiNzktMjEyNS00YmNhLWExYjItZDhkNWJjZjYxOWZiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY600.jpg,7.6
413,Sicario,2015,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,https://m.media-amazon.com/images/M/MV5BMjA5NjM3NTk1M15BMl5BanBnXkFtZTgwMzg1MzU2NjE@._V1_SY600.jpg,7.6
414,Moneyball,2011,"['Biography', 'Drama', 'Sport']",Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,https://m.media-amazon.com/images/M/MV5BMjAxOTU3Mzc1M15BMl5BanBnXkFtZTcwMzk1ODUzNg@@._V1_SY600.jpg,7.6
415,Suits,2011,"['Comedy', 'Drama']","On the run from a drug deal gone bad, Mike Ross, a brilliant college dropout, finds himself a job working with Harvey Specter, one of New York City's best lawyers.",https://m.media-amazon.com/images/M/MV5BMTk1MjYzOTU2Nl5BMl5BanBnXkFtZTgwMzAxMTg5MTE@._V1_SY600.jpg,8.6
416,127 Hours,2010,"['Adventure', 'Biography', 'Drama', 'Thriller']","An adventurous mountain climber becomes trapped under a boulder while canyoneering alone near Moab, Utah and resorts to desperate measures in order to survive.",https://m.media-amazon.com/images/M/MV5BMTc2NjMzOTE3Ml5BMl5BanBnXkFtZTcwMDE0OTc5Mw@@._V1_SY600.jpg,7.6
417,Ghostbusters,1984,"['Action', 'Comedy', 'Fantasy']",Three former parapsychology professors set up shop as a unique ghost removal service.,https://m.media-amazon.com/images/M/MV5BMTkxMjYyNzgwMl5BMl5BanBnXkFtZTgwMTE3MjYyMTE@._V1_SY600.jpg,7.8
418,Sweeney Todd: The Demon Barber of Fleet Street,2007,"['Drama', 'Horror', 'Musical', 'Thriller']","The infamous story of Benjamin Barker, aka Sweeney Todd, who sets up a barber shop in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett.",https://m.media-amazon.com/images/M/MV5BMTg3NjUxMzM5NV5BMl5BanBnXkFtZTcwMzQ1NjQzMw@@._V1_SY600.jpg,7.4
419,The Italian Job,2003,"['Action', 'Crime', 'Thriller']","After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally.",https://m.media-amazon.com/images/M/MV5BNDYyNzYxNjYtNmYzMC00MTE0LWIwMmYtNTAyZDBjYTIxMTRhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY600.jpg,7.0
420,The Town,2010,"['Crime', 'Drama', 'Thriller']","As he plans his next job, a longtime thief tries to balance his feelings for a bank manager connected to one of his earlier heists, as well as the F.B.I. Agent looking to bring him and his crew down.",https://m.media-amazon.com/images/M/MV5BMTcyNzcxODg3Nl5BMl5BanBnXkFtZTcwMTUyNjQ3Mw@@._V1_SY600.jpg,7.6
421,Super 8,2011,"['Mystery', 'Sci-Fi', 'Thriller']","During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.",https://m.media-amazon.com/images/M/MV5BMjIzNjEyMzcwOF5BMl5BanBnXkFtZTcwMTkyMjE0NQ@@._V1_SY600.jpg,7.0
422,The Lives of Others,2006,"['Drama', 'Thriller']","In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives.",https://m.media-amazon.com/images/M/MV5BNDUzNjYwNDYyNl5BMl5BanBnXkFtZTcwNjU3ODQ0MQ@@._V1_SY600.jpg,8.4
423,Justice League,2017,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']","Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his new-found ally, Diana Prince, to face an even greater enemy.",https://m.media-amazon.com/images/M/MV5BYWVhZjZkYTItOGIwYS00NmRkLWJlYjctMWM0ZjFmMDU4ZjEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY600.jpg,6.5
424,Terminator Salvation,2009,"['Action', 'Adventure', 'Sci-Fi']","In 2018, a mysterious new weapon in the war against the machines, half-human and half-machine, comes to John Connor on the eve of a resistance attack on Skynet. But whose side is he on, and can he be trusted?",https://m.media-amazon.com/images/M/MV5BODE1MTM1MzA2NF5BMl5BanBnXkFtZTcwODQ5MTA2Mg@@._V1_SY600.jpg,6.6
425,The Fast and the Furious,2001,"['Action', 'Crime', 'Thriller']",Los Angeles police officer Brian O'Connor must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to destroy.,https://m.media-amazon.com/images/M/MV5BNzlkNzVjMDMtOTdhZC00MGE1LTkxODctMzFmMjkwZmMxZjFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY600.jpg,6.8
426,22 Jump Street,2014,"['Action', 'Comedy', 'Crime']","After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college.",https://m.media-amazon.com/images/M/MV5BMTcwNzAxMDU1M15BMl5BanBnXkFtZTgwNDE2NTU1MTE@._V1_SY600.jpg,7.0
427,Vertigo,1958,"['Mystery', 'Romance', 'Thriller']",A former police detective juggles wrestling with his personal demons and becoming obsessed with a hauntingly beautiful woman.,https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SY600.jpg,8.3
428,The Breakfast Club,1985,"['Comedy', 'Drama']",Five high school students meet in Saturday detention and discover how they have a lot more in common than they thought.,https://m.media-amazon.com/images/M/MV5BOTM5N2ZmZTMtNjlmOS00YzlkLTk3YjEtNTU1ZmQ5OTdhODZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,7.9
429,Aladdin,1992,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']","When a street urchin finds a lamp with a genie inside, he uses the lamp to turn himself into a prince in order to win the heart of a beautiful princess. But an evil vizier is after the lamp too.",https://m.media-amazon.com/images/M/MV5BY2Q2NDI1MjUtM2Q5ZS00MTFlLWJiYWEtNTZmNjQ3OGJkZDgxXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SY600.jpg,8.0
430,Friends with Benefits,2011,"['Comedy', 'Romance']","A young man and woman decide to take their friendship to the next level without becoming a couple, but soon discover that adding sex only leads to complications.",https://m.media-amazon.com/images/M/MV5BMTQ2MzQ0NTk4N15BMl5BanBnXkFtZTcwMDc2NDYzNQ@@._V1_SY600.jpg,6.6
431,The Fighter,2010,"['Biography', 'Drama', 'Sport']","Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.",https://m.media-amazon.com/images/M/MV5BMTM0ODk3MjM1MV5BMl5BanBnXkFtZTcwNzc1MDIwNA@@._V1_SY600.jpg,7.8
432,Signs,2002,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,"https://m.media-amazon.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_SY150_CR0,0,101,150_.jpg@._V1_SY600.jpg",6.7
433,Boyhood,2014,['Drama'],"The life of Mason, from early childhood to his arrival at college.",https://m.media-amazon.com/images/M/MV5BMTYzNDc2MDc0N15BMl5BanBnXkFtZTgwOTcwMDQ5MTE@._V1_SY600.jpg,7.9
434,Wedding Crashers,2005,"['Comedy', 'Romance']","John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary.",https://m.media-amazon.com/images/M/MV5BZmJkNzViYjYtZWZlNy00OGE4LWI2MzUtYTcwNjY3Y2MyODIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY600.jpg,7.0
435,The Game,1997,"['Drama', 'Mystery', 'Thriller']","After a wealthy banker is given an opportunity to participate in a mysterious game, his life is turned upside down when he becomes unable to distinguish between the game and reality.",https://m.media-amazon.com/images/M/MV5BZGVmMDNmYmEtNGQ2Mi00Y2ZhLThhZTYtYjE5YmQzMjZiZGMxXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY600.jpg,7.8
436,Inside Man,2006,"['Crime', 'Drama', 'Mystery', 'Thriller']","A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.",https://m.media-amazon.com/images/M/MV5BYjc4MjA2ZDgtOGY3YS00NDYzLTlmNTEtYWMxMzcwZjgzYWNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,7.6
437,The Mask,1994,"['Comedy', 'Fantasy']",Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.,https://m.media-amazon.com/images/M/MV5BOWExYjI5MzktNTRhNi00Nzg2LThkZmQtYWVkYjRlYWI2MDQ4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY600.jpg,6.9
438,The Fault in Our Stars,2014,"['Drama', 'Romance']",Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.,https://m.media-amazon.com/images/M/MV5BMjA4NzkxNzc5Ml5BMl5BanBnXkFtZTgwNzQ3OTMxMTE@._V1_SY600.jpg,7.7
439,The Others,2001,"['Horror', 'Mystery', 'Thriller']",A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted.,"https://m.media-amazon.com/images/M/MV5BMTAxMDE4Mzc3ODNeQTJeQWpwZ15BbWU4MDY2Mjg4MDcx._V1_SY150_CR0,0,101,150_.jpg@._V1_SY600.jpg",7.6
440,Hotel Rwanda,2004,"['Biography', 'Drama', 'History', 'War']",Paul Rusesabagina was a hotel manager who housed over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda.,https://m.media-amazon.com/images/M/MV5BZGJjYmIzZmQtNWE4Yy00ZGVmLWJkZGEtMzUzNmQ4ZWFlMjRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY600.jpg,8.1
441,Band of Brothers,2001,"['Action', 'Drama', 'History', 'War']","The story of Easy Company of the U.S. Army 101st Airborne Division, and their mission in World War II Europe, from Operation Overlord, through V-J Day.","https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_SX101_CR0,0,101,150_.jpg@._V1_SY600.jpg",9.5
442,Die Hard 2,1990,"['Action', 'Thriller']","John McClane attempts to avert disaster as rogue military operatives seize control of Dulles International Airport in Washington, D.C.",https://m.media-amazon.com/images/M/MV5BMzMzYzk3ZTEtZDg0My00MTY5LWE3ZmQtYzNhYjhjN2RhZGRjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY600.jpg,7.1
443,Batman,1989,"['Action', 'Adventure']",The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker.,"https://m.media-amazon.com/images/M/MV5BMTYwNjAyODIyMF5BMl5BanBnXkFtZTYwNDMwMDk2._V1_SX101_CR0,0,101,150_.jpg@._V1_SY600.jpg",7.5
444,Men in Black II,2002,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Sci-Fi']",Agent J needs help so he is sent to find Agent K and restore his memory.,"https://m.media-amazon.com/images/M/MV5BMTMxNDA0NTMxMV5BMl5BanBnXkFtZTYwMDE2NzY2._V1_SY150_CR0,0,101,150_.jpg@._V1_SY600.jpg",6.1
445,Moon,2009,"['Drama', 'Mystery', 'Sci-Fi']","Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.",https://m.media-amazon.com/images/M/MV5BMTgzODgyNTQwOV5BMl5BanBnXkFtZTcwNzc0NTc0Mg@@._V1_SY600.jpg,7.9
446,Room,2015,"['Drama', 'Thriller']","Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_SY600.jpg,8.2
